timestamp,tool_id,pad_hours,retaining_ring_hours,platen_motor_current,carrier_motor_current,slurry_flow_rate,downforce_pressure,vibration,temperature_c,alarm_count,wafer_removal_rate,process_drift_nm,maintenance_event,maintenance_state,platen_motor_current_rolling_6h,carrier_motor_current_rolling_6h,slurry_flow_rate_rolling_6h,vibration_rolling_6h,temperature_c_rolling_6h,alarm_count_rolling_6h,wafer_removal_rate_rolling_6h,process_drift_nm_rolling_6h,pad_life_pct,retaining_ring_life_pct,platen_current_delta_6h,slurry_flow_delta_6h,vibration_delta_6h,removal_rate_delta_6h,process_drift_delta_6h,feature_platen_current_high,feature_carrier_current_high,feature_slurry_flow_low,feature_vibration_high,feature_pad_hours_high,feature_alarm_burst,feature_removal_rate_low,feature_process_drift_high,sensor_threshold_count,alert_motor_vibration,alert_slurry_flow,alert_pad_wear,alert_pressure_drift,alert_alarm_burst,alert_process_drift,rule_risk_points,rule_risk_level,recommended_action
2026-01-07 01:00:00,CMP-01,147.26,93.82,17.39,11.99,212.75,4.316,0.252,22.38,0,104.03,0.97,0,normal,17.764999999999997,12.171666666666667,211.09000000000003,0.3575,21.814999999999998,0.0,105.47166666666665,1.2516666666666667,36.815,31.27333333333333,-0.37499999999999645,1.6599999999999682,-0.10549999999999998,-1.4416666666666487,-0.28166666666666673,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 02:00:00,CMP-01,145.72,94.09,18.15,12.61,203.74,4.341,0.294,20.93,0,103.97,1.03,0,normal,17.888333333333332,12.205,210.74,0.3433333333333333,21.668333333333333,0.0,105.15833333333335,1.281666666666667,36.43,31.363333333333333,0.2616666666666667,-7.0,-0.04933333333333334,-1.1883333333333468,-0.2516666666666669,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 03:00:00,CMP-01,148.74,95.15,18.14,11.45,209.67,4.22,0.358,22.61,0,104.72,0.28,0,normal,17.761666666666667,12.185,211.43999999999997,0.3416666666666666,21.951666666666668,0.0,105.25,1.1900000000000002,37.185,31.716666666666672,0.37833333333333385,-1.7699999999999818,0.016333333333333366,-0.5300000000000011,-0.9100000000000001,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 04:00:00,CMP-01,148.02,96.54,18.03,12.37,205.03,4.192,0.383,22.62,0,103.77,1.23,0,normal,17.795,12.193333333333333,210.54333333333332,0.337,21.891666666666666,0.0,105.13499999999999,1.3050000000000002,37.005,32.18,0.23499999999999943,-5.513333333333321,0.045999999999999985,-1.3649999999999949,-0.07500000000000018,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 05:00:00,CMP-01,147.75,97.62,17.55,11.87,212.85,4.099,0.299,21.79,0,103.06,1.94,0,normal,17.826666666666668,12.158333333333333,209.45833333333334,0.32349999999999995,21.981666666666666,0.0,104.3,1.1166666666666667,36.9375,32.54,-0.2766666666666673,3.3916666666666515,-0.024499999999999966,-1.2399999999999949,0.8233333333333333,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 06:00:00,CMP-01,149.41,98.92,15.07,12.12,208.85,4.229,0.319,21.29,0,105.85,0.85,0,normal,17.388333333333332,12.068333333333333,208.81499999999997,0.31749999999999995,21.936666666666667,0.0,104.23333333333333,1.05,37.3525,32.97333333333333,-2.3183333333333316,0.03500000000002501,0.0015000000000000568,1.61666666666666,-0.20000000000000007,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 07:00:00,CMP-01,149.99,99.6,18.07,12.04,209.92,4.262,0.373,21.69,0,105.9,0.9,0,normal,17.50166666666667,12.076666666666666,208.34333333333333,0.3376666666666666,21.82166666666667,0.0,104.545,1.0383333333333333,37.4975,33.199999999999996,0.5683333333333316,1.5766666666666538,0.03533333333333338,1.355000000000004,-0.1383333333333333,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 08:00:00,CMP-01,152.01,100.22,16.48,12.56,209.41,4.081,0.255,20.78,0,105.25,0.25,0,normal,17.223333333333333,12.068333333333333,209.2883333333333,0.33116666666666666,21.796666666666667,0.0,104.75833333333333,0.9083333333333333,38.0025,33.406666666666666,-0.7433333333333323,0.12166666666669812,-0.07616666666666666,0.49166666666667425,-0.6583333333333333,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 09:00:00,CMP-01,152.32,101.08,18.2,10.79,207.43,4.245,0.253,22.92,0,104.36,0.64,0,normal,17.23333333333333,11.958333333333334,208.915,0.3136666666666667,21.848333333333333,0.0,104.69833333333332,0.9683333333333334,38.08,33.69333333333333,0.9666666666666686,-1.4849999999999852,-0.0606666666666667,-0.33833333333332405,-0.32833333333333337,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 10:00:00,CMP-01,153.46,100.89,18.9,12.19,203.68,4.239,0.338,22.04,0,104.76,0.24,0,normal,17.378333333333334,11.928333333333333,208.69000000000003,0.30616666666666664,21.751666666666665,0.0,104.86333333333333,0.8033333333333333,38.365,33.629999999999995,1.5216666666666647,-5.010000000000019,0.03183333333333338,-0.10333333333332462,-0.5633333333333334,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 11:00:00,CMP-01,152.52,98.91,18.22,11.1,212.08,4.235,0.362,21.51,0,105.92,0.92,0,normal,17.49,11.799999999999999,208.56166666666664,0.3166666666666667,21.705,0.0,105.34000000000002,0.6333333333333334,38.13,32.97,0.7300000000000004,3.5183333333333735,0.04533333333333328,0.5799999999999841,0.2866666666666666,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 12:00:00,CMP-01,154.55,101.24,17.69,12.72,204.23,4.11,0.326,21.4,0,103.37,1.63,0,normal,17.926666666666666,11.9,207.79166666666666,0.31783333333333336,21.723333333333333,0.0,104.92666666666668,0.7633333333333333,38.6375,33.74666666666666,-0.23666666666666458,-3.5616666666666674,0.008166666666666655,-1.556666666666672,0.8666666666666666,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 13:00:00,CMP-01,159.98,102.43,17.86,10.82,205.04,4.243,0.236,22.38,1,104.25,0.75,0,normal,17.891666666666666,11.696666666666667,206.97833333333332,0.295,21.838333333333335,0.16666666666666666,104.65166666666669,0.7383333333333333,39.995,34.14333333333334,-0.03166666666666629,-1.9383333333333326,-0.059,-0.40166666666668505,0.011666666666666714,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 14:00:00,CMP-01,156.79,102.24,17.89,11.4,208.57,4.08,0.351,22.99,1,104.27,0.73,0,normal,18.12666666666667,11.503333333333332,206.83833333333337,0.311,22.206666666666667,0.3333333333333333,104.48833333333334,0.8183333333333334,39.1975,34.08,-0.23666666666666814,1.7316666666666265,0.03999999999999998,-0.21833333333334792,-0.08833333333333337,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 15:00:00,CMP-01,157.1,104.44,17.56,11.0,206.94,4.319,0.284,21.16,0,105.57,0.57,0,normal,18.02,11.538333333333334,206.75666666666666,0.31616666666666665,21.91333333333333,0.3333333333333333,104.69,0.8066666666666668,39.275,34.81333333333333,-0.46000000000000085,0.18333333333333712,-0.03216666666666668,0.8799999999999955,-0.2366666666666668,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 16:00:00,CMP-01,160.61,103.57,17.53,12.98,210.81,4.211,0.382,21.62,0,105.39,0.39,0,normal,17.791666666666668,11.67,207.94500000000002,0.3235,21.843333333333334,0.3333333333333333,104.795,0.8316666666666667,40.1525,34.52333333333333,-0.2616666666666667,2.8649999999999807,0.058499999999999996,0.5949999999999989,-0.44166666666666665,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 17:00:00,CMP-01,163.53,103.54,17.26,11.23,213.81,4.107,0.344,20.84,0,103.84,1.16,0,normal,17.631666666666664,11.691666666666668,208.23333333333335,0.32049999999999995,21.731666666666666,0.3333333333333333,104.44833333333332,0.8716666666666667,40.8825,34.513333333333335,-0.3716666666666626,5.576666666666654,0.02350000000000002,-0.6083333333333201,0.2883333333333332,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 18:00:00,CMP-01,159.38,107.03,18.95,12.07,210.76,4.308,0.362,22.45,0,104.38,0.62,0,normal,17.841666666666665,11.583333333333334,209.3216666666667,0.3265,21.906666666666666,0.3333333333333333,104.61666666666666,0.7033333333333335,39.845,35.67666666666667,1.1083333333333343,1.4383333333333042,0.035499999999999976,-0.23666666666666458,-0.08333333333333348,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 19:00:00,CMP-01,162.62,106.75,17.99,11.68,210.55,4.292,0.381,22.1,0,107.08,2.08,0,normal,17.863333333333333,11.726666666666667,210.24,0.3506666666666666,21.86,0.16666666666666666,105.08833333333332,0.9250000000000002,40.655,35.583333333333336,0.12666666666666515,0.3100000000000023,0.03033333333333338,1.9916666666666742,1.1549999999999998,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 20:00:00,CMP-01,162.86,106.86,18.77,10.92,209.86,4.148,0.323,23.49,1,103.9,1.1,0,normal,18.01,11.646666666666667,210.455,0.3459999999999999,21.94333333333333,0.16666666666666666,105.02666666666666,0.9866666666666667,40.715,35.620000000000005,0.759999999999998,-0.5949999999999989,-0.02299999999999991,-1.126666666666651,0.1133333333333334,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 21:00:00,CMP-01,161.83,108.36,17.8,11.8,213.2,4.376,0.39,21.92,0,105.45,0.45,0,normal,18.05,11.780000000000001,211.49833333333333,0.36366666666666664,22.070000000000004,0.16666666666666666,105.00666666666667,0.9666666666666668,40.4575,36.120000000000005,-0.25,1.7016666666666538,0.026333333333333375,0.44333333333332803,-0.5166666666666668,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 22:00:00,CMP-01,167.32,109.18,18.06,12.4,202.38,4.12,0.411,21.71,0,103.69,1.31,0,normal,18.138333333333332,11.683333333333332,210.09333333333333,0.3685,22.084999999999997,0.16666666666666666,104.72333333333334,1.1199999999999999,41.83,36.39333333333333,-0.07833333333333314,-7.713333333333338,0.04249999999999998,-1.0333333333333456,0.19000000000000017,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-07 23:00:00,CMP-01,166.96,108.96,17.86,11.89,211.23,4.225,0.369,21.53,1,106.54,1.54,0,normal,18.238333333333333,11.793333333333335,209.66333333333333,0.3726666666666667,22.2,0.3333333333333333,105.17333333333335,1.1833333333333333,41.74,36.31999999999999,-0.37833333333333385,1.5666666666666629,-0.003666666666666707,1.36666666666666,0.3566666666666667,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 00:00:00,CMP-01,168.13,106.25,18.37,12.56,206.03,4.295,0.415,22.56,0,104.63,0.37,0,normal,18.141666666666666,11.875,208.875,0.38149999999999995,22.218333333333334,0.3333333333333333,105.21500000000002,1.1416666666666668,42.0325,35.41666666666667,0.22833333333333528,-2.844999999999999,0.03350000000000003,-0.5850000000000222,-0.7716666666666668,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 01:00:00,CMP-01,167.65,109.04,18.66,11.78,204.83,4.018,0.318,20.92,0,104.11,0.89,0,normal,18.253333333333334,11.891666666666667,207.92166666666665,0.371,22.021666666666665,0.3333333333333333,104.71999999999998,0.9433333333333334,41.9125,36.346666666666664,0.4066666666666663,-3.09166666666664,-0.05299999999999999,-0.6099999999999852,-0.053333333333333344,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 02:00:00,CMP-01,170.82,109.95,18.19,12.0,209.78,4.28,0.395,22.5,0,103.66,1.34,0,normal,18.156666666666666,12.071666666666667,207.90833333333333,0.383,21.85666666666667,0.16666666666666666,104.68,0.9833333333333335,42.705,36.65,0.03333333333333499,1.8716666666666697,0.01200000000000001,-1.0200000000000102,0.3566666666666666,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 03:00:00,CMP-01,170.03,109.97,17.46,11.77,208.21,4.195,0.363,22.16,0,104.6,0.4,0,normal,18.099999999999998,12.066666666666668,207.07666666666668,0.3785,21.896666666666665,0.16666666666666666,104.53833333333334,0.9750000000000001,42.5075,36.656666666666666,-0.639999999999997,1.1333333333333258,-0.015500000000000014,0.061666666666653214,-0.5750000000000001,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 04:00:00,CMP-01,171.74,112.04,17.38,12.21,212.1,4.199,0.301,21.67,1,106.13,1.13,0,normal,17.986666666666668,12.034999999999998,208.69666666666663,0.3601666666666667,21.89,0.3333333333333333,104.94500000000001,0.945,42.935,37.346666666666664,-0.6066666666666691,3.4033333333333644,-0.0591666666666667,1.184999999999988,0.18499999999999994,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 05:00:00,CMP-01,171.01,113.88,19.33,13.14,214.17,4.114,0.346,21.4,0,106.12,1.12,0,normal,18.231666666666666,12.243333333333332,209.18666666666664,0.35633333333333334,21.86833333333333,0.16666666666666666,104.875,0.875,42.7525,37.96,1.0983333333333327,4.9833333333333485,-0.010333333333333361,1.2450000000000045,0.2450000000000001,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 06:00:00,CMP-01,171.81,112.52,17.78,12.22,200.46,4.227,0.323,22.7,0,102.75,2.25,0,normal,18.133333333333336,12.186666666666667,208.25833333333333,0.34099999999999997,21.891666666666666,0.16666666666666666,104.56166666666665,1.1883333333333335,42.9525,37.50666666666667,-0.3533333333333353,-7.798333333333318,-0.01799999999999996,-1.8116666666666532,1.0616666666666665,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 07:00:00,CMP-01,177.4,112.39,17.77,12.12,209.47,4.111,0.322,23.23,0,106.75,1.75,0,normal,17.985,12.243333333333334,209.03166666666667,0.3416666666666666,22.276666666666667,0.16666666666666666,105.00166666666667,1.3316666666666668,44.35,37.46333333333333,-0.21499999999999986,0.4383333333333326,-0.01966666666666661,1.7483333333333348,0.4183333333333332,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 08:00:00,CMP-01,175.09,116.83,19.17,11.63,217.6,4.123,0.354,21.7,0,105.35,0.35,0,normal,18.148333333333333,12.181666666666667,210.335,0.3348333333333333,22.143333333333334,0.16666666666666666,105.28333333333332,1.1666666666666667,43.7725,38.943333333333335,1.0216666666666683,7.264999999999986,0.019166666666666665,0.06666666666667709,-0.8166666666666668,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 09:00:00,CMP-01,177.53,114.51,18.87,11.55,213.23,4.164,0.402,22.35,1,104.08,0.92,0,normal,18.383333333333336,12.145000000000001,211.17166666666665,0.3413333333333333,22.175,0.3333333333333333,105.19666666666666,1.2533333333333334,44.3825,38.17,0.4866666666666646,2.058333333333337,0.0606666666666667,-1.11666666666666,-0.33333333333333337,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 10:00:00,CMP-01,177.94,114.22,18.43,12.88,215.55,4.102,0.334,23.16,0,105.61,0.61,0,normal,18.558333333333334,12.256666666666668,211.74666666666664,0.3468333333333333,22.423333333333332,0.16666666666666666,105.11,1.1666666666666667,44.485,38.07333333333333,-0.12833333333333385,3.80333333333337,-0.012833333333333308,0.5,-0.5566666666666668,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 11:00:00,CMP-01,178.21,116.64,17.68,11.33,210.17,4.326,0.356,21.59,0,104.32,0.68,0,normal,18.283333333333335,11.955,211.08,0.3485,22.455,0.16666666666666666,104.80999999999999,1.0933333333333335,44.5525,38.879999999999995,-0.6033333333333353,-0.910000000000025,0.007500000000000007,-0.4899999999999949,-0.41333333333333344,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 12:00:00,CMP-01,179.09,117.51,19.88,11.45,204.02,4.094,0.277,21.83,1,103.88,1.12,0,normal,18.633333333333333,11.826666666666668,211.67333333333332,0.3408333333333333,22.31,0.3333333333333333,104.99833333333332,0.9050000000000001,44.7725,39.17,1.2466666666666661,-7.653333333333308,-0.0638333333333333,-1.1183333333333252,0.21499999999999997,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 13:00:00,CMP-01,182.13,116.8,18.31,11.94,205.26,4.14,0.355,21.19,0,103.92,1.08,0,normal,18.723333333333333,11.796666666666667,210.97166666666666,0.3463333333333333,21.97,0.3333333333333333,104.52666666666669,0.7933333333333334,45.5325,38.93333333333333,-0.413333333333334,-5.711666666666673,0.008666666666666656,-0.6066666666666833,0.2866666666666666,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 14:00:00,CMP-01,181.46,119.25,18.44,11.74,212.61,4.175,0.407,21.9,0,105.12,0.12,0,normal,18.601666666666667,11.815,210.14000000000001,0.3551666666666667,22.003333333333334,0.3333333333333333,104.48833333333334,0.7550000000000002,45.365,39.75,-0.1616666666666653,2.469999999999999,0.05183333333333329,0.6316666666666606,-0.6350000000000002,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 15:00:00,CMP-01,182.73,118.37,17.86,13.17,213.6,4.2,0.39,21.95,0,104.73,0.27,0,normal,18.433333333333334,12.085,210.20166666666668,0.35316666666666663,21.936666666666667,0.16666666666666666,104.59666666666665,0.6466666666666668,45.6825,39.45666666666667,-0.5733333333333341,3.398333333333312,0.036833333333333385,0.13333333333335418,-0.3766666666666668,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 16:00:00,CMP-01,184.04,118.49,16.87,10.58,206.84,4.263,0.373,21.72,0,102.81,2.19,0,normal,18.173333333333336,11.701666666666668,208.75,0.35966666666666663,21.69666666666667,0.16666666666666666,104.13,0.9100000000000001,46.01,39.49666666666666,-1.3033333333333346,-1.9099999999999966,0.013333333333333364,-1.3199999999999932,1.2799999999999998,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 17:00:00,CMP-01,187.12,120.46,16.93,12.22,208.69,4.265,0.323,21.51,0,105.51,0.51,0,normal,18.048333333333332,11.850000000000001,208.50333333333333,0.3541666666666667,21.683333333333334,0.16666666666666666,104.32833333333333,0.8816666666666668,46.78,40.15333333333333,-1.1183333333333323,0.18666666666666742,-0.031166666666666676,1.181666666666672,-0.3716666666666668,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 18:00:00,CMP-01,187.22,121.82,18.33,12.43,210.81,4.176,0.301,20.95,0,104.49,0.51,0,normal,17.79,12.013333333333334,209.635,0.3581666666666667,21.536666666666665,0.0,104.43,0.7799999999999999,46.805,40.60666666666666,0.5399999999999991,1.1750000000000114,-0.0571666666666667,0.05999999999998806,-0.2699999999999999,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 19:00:00,CMP-01,187.69,120.79,18.31,11.33,202.76,4.169,0.345,21.11,0,105.8,0.8,0,normal,17.79,11.911666666666667,209.21833333333333,0.35650000000000004,21.52333333333333,0.0,104.74333333333333,0.7333333333333334,46.9225,40.263333333333335,0.5199999999999996,-6.458333333333343,-0.011500000000000066,1.056666666666672,0.06666666666666665,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 20:00:00,CMP-01,186.99,122.6,17.81,11.61,208.36,4.203,0.283,21.35,0,105.49,0.49,0,normal,17.685,11.89,208.51,0.3358333333333334,21.43166666666667,0.0,104.80499999999999,0.795,46.7475,40.86666666666666,0.125,-0.14999999999997726,-0.0528333333333334,0.6850000000000023,-0.30500000000000005,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 21:00:00,CMP-01,186.51,122.74,17.06,12.26,216.24,4.266,0.288,22.43,0,106.22,1.22,0,normal,17.551666666666666,11.738333333333332,208.95000000000002,0.3188333333333333,21.511666666666667,0.0,105.05333333333333,0.9533333333333335,46.6275,40.91333333333333,-0.49166666666666714,7.289999999999992,-0.030833333333333324,1.1666666666666714,0.2666666666666665,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 22:00:00,CMP-01,191.71,126.89,16.85,12.98,218.51,4.256,0.396,21.66,0,105.9,0.9,0,normal,17.548333333333332,12.138333333333334,210.895,0.32266666666666666,21.501666666666665,0.0,105.56833333333333,0.7383333333333334,47.9275,42.29666666666667,-0.6983333333333306,7.614999999999981,0.07333333333333336,0.33166666666667766,0.16166666666666663,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-08 23:00:00,CMP-01,192.74,123.3,17.74,11.45,209.33,4.159,0.304,21.43,0,106.44,1.44,0,normal,17.683333333333334,12.01,211.00166666666667,0.31949999999999995,21.488333333333333,0.0,105.72333333333334,0.8933333333333335,48.185,41.099999999999994,0.05666666666666487,-1.6716666666666526,-0.015499999999999958,0.7166666666666544,0.5466666666666664,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-09 00:00:00,CMP-01,191.75,126.46,16.84,11.05,217.09,4.035,0.438,22.44,0,105.21,0.21,0,normal,17.435,11.780000000000001,212.04833333333337,0.3423333333333333,21.736666666666665,0.0,105.84333333333332,0.8433333333333336,47.9375,42.15333333333333,-0.5949999999999989,5.041666666666629,0.09566666666666668,-0.6333333333333258,-0.6333333333333336,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-09 01:00:00,CMP-01,193.98,125.39,18.72,12.58,207.66,4.371,0.279,22.37,0,103.7,1.3,0,normal,17.503333333333334,11.988333333333335,212.865,0.3313333333333333,21.94666666666667,0.0,105.49333333333334,0.9266666666666667,48.495,41.79666666666667,1.216666666666665,-5.2050000000000125,-0.05233333333333329,-1.7933333333333366,0.3733333333333333,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-09 02:00:00,CMP-01,195.41,125.95,18.92,12.91,206.52,4.276,0.371,21.5,1,105.13,0.13,0,normal,17.688333333333333,12.205,212.5583333333333,0.34600000000000003,21.971666666666668,0.16666666666666666,105.43333333333334,0.8666666666666667,48.8525,41.983333333333334,1.2316666666666691,-6.0383333333332985,0.024999999999999967,-0.30333333333334167,-0.7366666666666667,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-09 03:00:00,CMP-01,196.5,127.62,20.26,11.8,200.81,4.221,0.291,21.58,0,101.18,3.82,0,normal,18.221666666666668,12.128333333333332,209.98666666666668,0.34650000000000003,21.83,0.16666666666666666,104.59333333333332,1.3,49.125,42.54,2.038333333333334,-9.176666666666677,-0.05550000000000005,-3.4133333333333127,2.5199999999999996,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-09 04:00:00,CMP-01,197.66,128.47,18.7,10.67,213.59,4.227,0.358,22.44,0,104.88,0.12,0,normal,18.53,11.743333333333334,209.16666666666666,0.3401666666666667,21.959999999999997,0.16666666666666666,104.42333333333333,1.1700000000000002,49.415,42.82333333333334,0.16999999999999815,4.423333333333346,0.017833333333333312,0.45666666666666345,-1.0500000000000003,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-09 05:00:00,CMP-01,196.18,129.57,17.53,12.87,208.27,4.158,0.298,22.24,0,105.12,0.12,0,normal,18.495,11.979999999999999,208.99,0.33916666666666667,22.095,0.16666666666666666,104.20333333333333,0.9500000000000001,49.045,43.19,-0.9649999999999999,-0.7199999999999989,-0.041166666666666685,0.9166666666666714,-0.8300000000000001,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-09 06:00:00,CMP-01,200.73,129.09,17.3,11.88,219.12,4.12,0.351,21.44,1,105.27,0.27,0,normal,18.57166666666667,12.118333333333334,209.32833333333335,0.32466666666666666,21.92833333333333,0.3333333333333333,104.21333333333335,0.9600000000000001,50.1825,43.03,-1.2716666666666683,9.791666666666657,0.02633333333333332,1.0566666666666436,-0.6900000000000001,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-09 07:00:00,CMP-01,196.76,128.63,15.24,12.67,211.09,4.173,0.342,22.16,0,106.53,1.53,0,normal,17.991666666666667,12.133333333333335,209.9,0.33516666666666667,21.89333333333333,0.3333333333333333,104.685,0.9983333333333334,49.19,42.876666666666665,-2.751666666666667,1.1899999999999977,0.006833333333333358,1.8449999999999989,0.5316666666666666,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-09 08:00:00,CMP-01,201.55,129.35,17.52,11.97,210.52,4.182,0.327,21.98,0,105.85,0.85,0,normal,17.758333333333336,11.976666666666667,210.5666666666667,0.32783333333333337,21.973333333333333,0.16666666666666666,104.805,1.1183333333333334,50.38750000000001,43.11666666666667,-0.23833333333333684,-0.04666666666668107,-0.0008333333333333526,1.0449999999999875,-0.2683333333333334,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-09 09:00:00,CMP-01,201.89,131.26,17.86,11.77,202.54,4.15,0.375,22.74,0,104.54,0.46,0,normal,17.358333333333334,11.971666666666666,210.855,0.3418333333333334,22.166666666666668,0.16666666666666666,105.36500000000001,0.5583333333333335,50.4725,43.75333333333333,0.5016666666666652,-8.314999999999998,0.03316666666666662,-0.8250000000000028,-0.09833333333333344,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-09 10:00:00,CMP-01,203.57,132.0,18.77,11.73,215.77,4.083,0.424,21.42,0,105.02,0.02,0,normal,17.37,12.148333333333333,211.21833333333333,0.35283333333333333,21.996666666666666,0.16666666666666666,105.38833333333332,0.5416666666666667,50.8925,44.0,1.3999999999999986,4.5516666666666765,0.07116666666666666,-0.3683333333333252,-0.5216666666666667,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
2026-01-09 11:00:00,CMP-01,206.38,133.63,18.49,12.88,208.32,4.175,0.32,22.59,0,106.12,1.12,0,normal,17.529999999999998,12.15,211.2266666666667,0.3565,22.055000000000003,0.16666666666666666,105.555,0.7083333333333335,51.595,44.54333333333333,0.9600000000000009,-2.9066666666666947,-0.03649999999999998,0.5649999999999977,0.4116666666666666,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,normal,Continue normal monitoring
